L_ID,Section,Street,Address,Lat,Lng
9001084,27,東興路526號,730台灣台南市新營區東興路526號,23.3197778,120.3229917
9001085,27,中正路260號,730台灣台南市新營區中正路260號,23.320313,120.316422
9001086,27,民治路16-6號,730台灣台南市新營區民治路16-6號,23.3111131,120.3189343
9001087,27,健康路162-1號,730台灣台南市新營區健康路162-1號,23.3146801,120.3124076
9001088,30,康樂路71號,737台灣台南市鹽水區康樂路71號,23.3198511,120.2682659
9001089,30,南太路9號,737台灣台南市鹽水區南太路9號,23.3110292,120.2708068
9001090,30,朝琴路12號,737台灣台南市鹽水區朝琴路12號,23.3206333,120.2682265
9001091,30,民生街22號,737台灣台南市鹽水區民生街22號,23.323245,120.2675616
9001092,30,康樂路67號,737台灣台南市鹽水區康樂路67號,23.3196396,120.2681374
9001093,30,朝琴路156號,737台灣台南市鹽水區朝琴路156號,23.3234698,120.272451
9001094,27,中正路37巷1號,730台灣台南市新營區中正路37巷1號,23.3131797,120.3164801
9001095,30,清泉路31號,737台灣台南市鹽水區清泉路31號,23.3215942,120.2687403
9001096,30,蔦松路8號,737台灣台南市鹽水區蔦松路8號,23.3240728,120.272311
9001097,30,忠孝路86號號（旁,737台灣台南市鹽水區忠孝路86號號（旁,23.3111229,120.2738089
9001098,27,中正路337號,730207台灣台南市新營區中正路337號,23.3219138,120.3159952
9001099,27,大同路43之15號,730台灣台南市新營區大同路43之15號,23.3106687,120.3223424
9001100,30,朝琴路127-2號,737台灣台南市鹽水區朝琴路127-2號,23.3222497,120.2704476
9001101,30,信義路後厝125號,737台灣台南市鹽水區信義路後厝125號,23.3202819,120.2698426
9001102,27,民生路167號,730台灣台南市新營區民生路167號,23.3099936,120.3075131
9001103,27,"No No. 146-3, 民治路","No No. 146-3, 民治路新營區台南市台灣 730",23.3098738,120.3088114
9001104,9,73號,732台灣台南市白河區73號,23.3784443,120.4168973
9001105,30,康樂路146-3號,737台灣台南市鹽水區康樂路146-3號,23.3206626,120.2695482
9001106,30,朝琴路140-5號,737台灣台南市鹽水區朝琴路140-5號,23.3230575,120.2718442
9001107,27,中正路82號,730台灣台南市新營區中正路82號,23.3143581,120.316634
9001108,27,大同路45-1號,730台灣台南市新營區大同路45-1號,23.3108918,120.3224208
9001109,30,北門路13號,737台灣台南市鹽水區北門路13號,23.3238621,120.2704051
9001110,27,民治路1-4號號1樓,730台灣台南市新營區民治路1-4號號1樓,23.3109049,120.3216298
9001111,27,健康路251號,730台灣台南市新營區健康路251號,23.3192586,120.3117993
9001112,30,北門路33號,737台灣台南市鹽水區北門路33號,23.323996,120.2710583
9001113,10,新港東189號,731台灣台南市後壁區新港東189號,23.340369,120.32928
9001114,30,康樂路56號,73742台灣台南市鹽水區康樂路56號,23.319494,120.2683411
9001115,30,清泉路19-1號,737台灣台南市鹽水區清泉路19-1號,23.3214629,120.2689148
9001116,27,民族路45-2號,730台灣台南市新營區民族路45-2號,23.3107116,120.3181831
9001117,27,民權路116號,730台灣台南市新營區民權路116號,23.3097869,120.3120448
9001118,9,97,732台灣台南市白河區97,23.376906,120.4467918
9001119,27,"FUXI STREET NO 226, XINYING DIST","FUXI STREET NO 226, XINYING DIST, 新營區台南市台灣 73001",23.317378,120.3137184
9001120,9,,732台灣台南市白河區,23.3959224,120.4382991
9001121,1,文南路302號,702台灣台南市南區文南路302號,22.9868928,120.1902518
9001122,3,中正路101號,700台灣台南市中西區中正路101號,22.9922048,120.2004559
9001123,5,郡平路335號,708台灣台南市安平區郡平路335號,22.9893864,120.1629151
9001124,3,海安路一段21號,700004台灣台南市中西區海安路一段21號,22.9882116,120.1946209
9001125,3,民權路一段182號一樓（東菜市場後面,700台灣台南市中西區民權路一段182號一樓（東菜市場後面,22.9916664,120.2081582
9001126,25,府連路344巷25弄37號,701台灣台南市東區府連路344巷25弄37號,22.9834663,120.216717
9001127,3,南門路44巷3號,700台灣台南市中西區南門路44巷3號,22.9855729,120.2039819
9001128,25,林森路二段71號,701台灣台南市東區林森路二段71號,22.9868807,120.2228153
9001129,1,三官路25巷11號,702台灣台南市南區三官路25巷11號,22.9807891,120.1943196
9001130,5,永華路二段41-2號,708台灣台南市安平區永華路二段41-2號,22.9889183,120.185457
9001131,1,新建路61巷2號,702台灣台南市南區新建路61巷2號,22.9642672,120.1854295
9001132,3,中華西路二段16號2樓,70063台灣台南市中西區中華西路二段16號2樓,22.9881456,120.1873384
9001133,25,府連路416號,701台灣台南市東區府連路416號,22.9852094,120.2169713
9001134,5,郡平路108號,708011台灣台南市安平區郡平路108號,22.9891068,120.1697599
9001135,25,長榮路一段101號B1樓,701台灣台南市東區長榮路一段101號B1樓,22.9829323,120.2165171
9001136,1,健康路二段162號,70262台灣台南市南區健康路二段162號,22.9817095,120.1933703
9001137,5,健康四街3號,708016台灣台南市安平區健康四街3號,22.9855761,120.1630905
9001138,1,金華路二段27巷61號,702台灣台南市南區金華路二段27巷61號,22.9768188,120.1889297
9001139,3,慶中街204號,700台灣台南市中西區慶中街204號,22.9847884,120.205804
9001140,5,建平五街152號,708台灣台南市安平區建平五街152號,22.9879036,120.1769975
9001141,3,中正路16號,700台灣台南市中西區中正路16號,22.9923333,120.2037083
9001142,3,大埔街89巷53號一樓,700台灣台南市中西區大埔街89巷53號一樓,22.9864839,120.2082447
9001143,3,健康路一段74號,700台灣台南市中西區健康路一段74號,22.9814067,120.2098502
9001144,1,文南路295號,70253台灣台南市南區文南路295號,22.9868964,120.1899179
9001145,3,開山路95號,700台灣台南市中西區開山路95號,22.989798,120.2071866
9001146,3,西門路一段706號,700台灣台南市中西區西門路一段706號,22.9897077,120.1978231
9001147,3,友愛街6號,700台灣台南市中西區友愛街6號,22.9911195,120.2058824
9001148,1,健康路二段396號,702台灣台南市南區健康路二段396號,22.9822173,120.1868203
9001149,3,永華路一段250巷21 號,700台灣台南市中西區永華路一段250巷21 號,22.9893249,120.1904992
9001150,1,夏林路1-22號號,702台灣台南市南區夏林路1-22號號,22.9860675,120.1951699
9001151,3,府前路一段68號,700台灣台南市中西區府前路一段68號,22.9891102,120.2093811
9001152,25,光華街153號,701台灣台南市東區光華街153號,22.9856377,120.2168022
9001153,27,民生路54號,730台灣台南市新營區民生路54號,23.3063921,120.3090276
9001154,3,國華街二段142號,700台灣台南市中西區國華街二段142號,22.9910754,120.1969595
9001155,27,民治路319號,730台灣台南市新營區民治路319號,23.304845,120.30303
9001156,27,,730台灣台南市新營區,23.2940315,120.2744546
9001157,14,興南路191號,721台灣台南市麻豆區興南路191號,23.1832003,120.2532335
9001158,27,太子宮200之1號,730台灣台南市新營區太子宮200之1號,23.2940259,120.2773443
9001159,14,,721台灣台南市麻豆區,23.1935845,120.2710307
9001160,27,新進路二段215-8號,730台灣台南市新營區新進路二段215-8號,23.300489,120.306436
9001161,3,永福路二段67號,700台灣台南市中西區永福路二段67號,22.9920072,120.2005508
9001162,3,西門路一段658號,700台灣台南市中西區西門路一段658號,22.9867786,120.198797
9001163,25,府連東路18號1樓,701台灣台南市東區府連東路18號1樓,22.98439,120.2170101
9001164,1,西門路一段689巷17號,702台灣台南市南區西門路一段689巷17號,22.9866991,120.1970089
9001165,1,南寧街212號,702台灣台南市南區南寧街212號,22.9852736,120.1961321
9001166,25,府東街148號,701台灣台南市東區府東街148號,22.986765,120.2156721
9001167,31,大同路三段858號,71755台灣台南市仁德區大同路三段858號,22.9472342,120.2177503
9001168,1,"1樓, No. 532號金華路一段","1樓, No. 532號金華路一段南區台南市台灣 702",22.9742749,120.1910585
9001169,3,健康路一段182號,700台灣台南市中西區健康路一段182號,22.981468,120.206626
9001170,3,府前路一段134號,700台灣台南市中西區府前路一段134號,22.9891123,120.207799
9001171,1,夏林路67號,702台灣台南市南區夏林路67號,22.9832936,120.1952219
9001172,3,府前路二段213號,700台灣台南市中西區府前路二段213號,22.991616,120.1918492
9001173,3,西門路一段658號6樓,700台灣台南市中西區西門路一段658號6樓,22.9868277,120.1977035
9001174,1,國華街一段46號,702台灣台南市南區國華街一段46號,22.983308,120.196511
9001175,28,中山西路一段128號,736台灣台南市柳營區中山西路一段128號,23.2791945,120.3219881
9001176,27,大同路23號,73048台灣台南市新營區大同路23號,23.3084629,120.3224664
9001177,27,民權路61-1號,730台灣台南市新營區民權路61-1號,23.306239,120.31253
9001178,3,健康路一段68號,700台灣台南市中西區健康路一段68號,22.9814052,120.2100067
9001179,27,公園路一段160巷15號,730台灣台南市新營區公園路一段160巷15號,23.3047045,120.3050448
9001180,1,金華路二段98號,702台灣台南市南區金華路二段98號,22.9781079,120.191327
9001181,27,中華路42號,73049台灣台南市新營區中華路42號,23.3048852,120.3122141
9001182,27,三民路132-2號,730台灣台南市新營區三民路132-2號,23.30709,120.3127863
9001183,28,中山西路三段40號,736台灣台南市柳營區中山西路三段40號,23.2767169,120.3115523
9001184,19,中正路426號,73446台灣台南市六甲區中正路426號,23.2278605,120.3509206
9001185,27,民生路1號,730台灣台南市新營區民生路1號,23.3035329,120.3096936
9001186,28,中山西路一段93號,736台灣台南市柳營區中山西路一段93號,23.2789664,120.322383
9001187,27,武昌街33號,730台灣台南市新營區武昌街33號,23.3058861,120.3132189
9001188,27,三民路45-3號,730台灣台南市新營區三民路45-3號,23.3072651,120.3190289
9001189,16,,733台灣台南市東山區,23.2858759,120.3978147
9001190,27,復興路60號,730台灣台南市新營區復興路60號,23.3034173,120.311588
9001191,3,西門路一段658號號6樓,700台灣台南市中西區西門路一段658號號6樓,22.9868091,120.197803
9001192,31,保華路28號,717台灣台南市仁德區保華路28號,22.9594153,120.2267817
9001193,25,中華東路一段218號,70155台灣台南市東區中華東路一段218號,22.993346,120.233854
9001194,25,裕農路648號No,701台灣台南市東區裕農路648號No,22.988524,120.236125
9001195,25,裕農路855號,701台灣台南市東區裕農路855號,22.9897924,120.2424441
9001196,1,大同路二段500號,702台灣台南市南區大同路二段500號,22.972153,120.2145857
9001197,25,裕農三街228號,701台灣台南市東區裕農三街228號,22.9829513,120.239471
9001198,31,德崙路378號,717台灣台南市仁德區德崙路378號,22.9424605,120.2591787
9001199,3,五妃街125號,700台灣台南市中西區五妃街125號,22.982407,120.2079079
9001200,28,中山西路一段9號,736台灣台南市柳營區中山西路一段9號,23.279004,120.3248795
9001201,27,新進路二段183之3號,730台灣台南市新營區新進路二段183之3號,23.3004728,120.307793
9001202,27,同濟街100號,730台灣台南市新營區同濟街100號,23.307262,120.320275
9001203,19,中山路120號d,734台灣台南市六甲區中山路120號d,23.2314244,120.3489077
9001204,28,中山東路二段959號,736台灣台南市柳營區中山東路二段959號,23.279094,120.3261931
9001205,19,民權街60號,734台灣台南市六甲區民權街60號,23.2277837,120.3489769
9001206,25,長東街27號,70176台灣台南市東區長東街27號,22.9645093,120.2295965
9001207,31,保華路12號,717台灣台南市仁德區保華路12號,22.9594697,120.2271919
9001208,25,林森路二段59號,701台灣台南市東區林森路二段59號,22.9867722,120.2225991
9001209,25,自由路二段192號,701台灣台南市東區自由路二段192號,22.9742372,120.2374861
9001210,25,仁和路105-1號,701台灣台南市東區仁和路105-1號,22.9717099,120.2328986
9001211,31,中山路711號,717台灣台南市仁德區中山路711號,22.9720985,120.2467386
9001212,25,東寧路371號,701台灣台南市東區東寧路371號,22.9899502,120.2287063
9001213,25,裕農路833號,701台灣台南市東區裕農路833號,22.9896836,120.2416985
9001214,25,富農街一段150號,701台灣台南市東區富農街一段150號,22.9812055,120.2345834
9001215,25,崇明十街55號,701台灣台南市東區崇明十街55號,22.9758333,120.2208333
9001216,25,中華東路二段131-1號,70155台灣台南市東區中華東路二段131-1號,22.9853759,120.2332464
9001217,27,三民路45-1號,730台灣台南市新營區三民路45-1號,23.3072651,120.319084
9001218,27,開元路28號,730台灣台南市新營區開元路28號,23.3092667,120.3243614
9001219,19,中華路55號,73442台灣台南市六甲區中華路55號,23.2251662,120.350422
9001220,27,"號 No. 104, No. 104中山路","號 No. 104, No. 104中山路新營區台南市台灣 730",23.3055485,120.3190416
9001221,28,中山西路一段71號,736台灣台南市柳營區中山西路一段71號,23.2789618,120.3232253
9001222,28,231號,736台灣台南市柳營區231號,23.2899023,120.366946
9001223,28,Unnamed Road,736台灣台南市柳營區Unnamed Road,23.2709544,120.3836421
9001224,1,水交社路42號,702台灣台南市南區水交社路42號,22.9761926,120.2007419
9001225,25,衛國街56號,701台灣台南市東區衛國街56號,22.9871375,120.2226262
9001226,31,正義路110號,717台灣台南市仁德區正義路110號,22.9722854,120.255567
9001227,31,文華路三段479號,717台灣台南市仁德區文華路三段479號,22.9716202,120.2433921
9001228,25,崇善路659號,701台灣台南市東區崇善路659號,22.9707654,120.2305538
9001229,27,開元路33-2號,730台灣台南市新營區開元路33-2號,23.3087624,120.3237795
9001230,25,崇明路405號2樓,701台灣台南市東區崇明路405號2樓,22.9737602,120.2239668
9001231,25,中華東路一段366號5F,701台灣台南市東區中華東路一段366號5F,22.9901625,120.2330154
9001232,28,中山東路二段947號,736台灣台南市柳營區中山東路二段947號,23.2791423,120.3268059
9001233,27,,730台灣台南市新營區,23.309313,120.331348
9001234,28,,73659台灣台南市柳營區,23.2879774,120.3320159
9001235,16,東山休息站店號,733台灣台南市東山區東山休息站店號,23.286008,120.3984371
9001236,28,重溪里74號,736台灣台南市柳營區重溪里74號,23.291056,120.367262
9001237,28,篤農里220號,736台灣台南市柳營區篤農里220號,23.2908378,120.367453
9001238,28,,736台灣台南市柳營區,23.2885405,120.3665436
9001239,16,民生街6巷74 之6 號1樓,733台灣台南市東山區民生街6巷74 之6 號1樓,23.2859925,120.3985163
9001240,28,小腳 腿 180 號,"小腳 腿 180 號, 柳營區台南市台灣 736",23.291416,120.367312
9001241,28,,736台灣台南市柳營區,23.2948506,120.3661087
9001242,28,100 號,736台灣台南市柳營區100 號,23.2628537,120.3399194
9001243,16,733,733台灣台南市東山區733,23.3064635,120.3621131
9001244,28,10-7號,736台灣台南市柳營區10-7號,23.2885154,120.3667216
9001245,16,74之6號733台南市東山區,台灣台南市東山區74之6號733台南市東山區,23.2865577,120.3990328
9001246,28,義士路三段121號2樓,736台灣台南市柳營區義士路三段121號2樓,23.2903191,120.3403823
9001247,28,60號,736台灣台南市柳營區60號,23.2645811,120.3941877
9001248,3,城隍街48號,700台灣台南市中西區城隍街48號,22.9898419,120.208202
9001249,1,體育路21巷2號,702台灣台南市南區體育路21巷2號,22.980471,120.2072123
9001250,3,慶中街12號,70049台灣台南市中西區慶中街12號,22.982097,120.2056169
9001251,31,文賢路一段574號,717台灣台南市仁德區文賢路一段574號,22.9310756,120.2307962
9001252,3,西門路二段96號,700台灣台南市中西區西門路二段96號,22.9928687,120.198791
9001253,25,中華東路一段366號印度皇宮號2樓,701台灣台南市東區中華東路一段366號印度皇宮號2樓,22.991474,120.2328945
9001254,25,中華東路三段336巷1號2樓,701台灣台南市東區中華東路三段336巷1號2樓,22.9744738,120.2208836
9001255,37,112之1號,台灣台南市左鎮區112之1號,22.9781703,120.4413622
9001256,37,台南市左鎮區草山里草山112之3號,台灣台南市左鎮區草山里草山112之3號,22.9779423,120.4418734
9001257,25,中華東路三段199號,701台灣台南市東區中華東路三段199號,22.97642,120.225649
9001258,25,衛國街114巷9弄,701台灣台南市東區衛國街114巷9弄,22.9887012,120.2242131
9001259,28,165縣道,736台灣台南市柳營區165縣道,23.2579494,120.3705785
9001260,28,165縣道,736台灣台南市柳營區165縣道,23.2583064,120.3699087
9001261,28,60號,台灣台南市柳營區60號,23.2644518,120.3940302
9001262,28,165縣道,736台灣台南市柳營區165縣道,23.2583399,120.3695982
9001263,28,重溪里21-9號,736台灣台南市柳營區重溪里21-9號,23.2887667,120.3668075
9001264,16,74之6號,733台灣台南市東山區74之6號,23.2863089,120.3983676
9001265,28,343～2 號的隔壁,736台灣台南市柳營區343～2 號的隔壁,23.2584576,120.3697586
9001266,28,12號,台灣台南市柳營區12號,23.2879992,120.3665748
9001267,28,165縣道53-3號,736台灣台南市柳營區165縣道53-3號,23.2579774,120.3713395
9001268,28,28-1,736台灣台南市柳營區28-1,23.2651939,120.3880996
9001269,28,329號,736003台灣台南市柳營區329號,23.2584919,120.3693341
9001270,16,,733台灣台南市東山區,23.2930812,120.3953929
9001271,28,56-9號,736台灣台南市柳營區56-9號,23.2905693,120.367114
9001272,28,240-1號,736台灣台南市柳營區240-1號,23.2903023,120.3681355
9001273,28,,736台灣台南市柳營區,23.2570631,120.3663922
9001274,16,,733台灣台南市東山區,23.2929138,120.3955156
9001275,28,義士路一段798號,73659台灣台南市柳營區義士路一段798號,23.2847799,120.3684326
9001276,28,里山子腳10鄰21之25號,736台灣台南市柳營區里山子腳10鄰21之25號,23.2800538,120.3837645
9001277,16,東山服務區內1F,73350台灣台南市東山區東山服務區內1F,23.2864912,120.3984936
9001278,28,736,台灣台南市柳營區736,23.2864357,120.3834152
9001279,3,開山路129號,700台灣台南市中西區開山路129號,22.9886004,120.2081223
9001280,36,南化里245號,716台灣台南市南化區南化里245號,23.043498,120.4784351
9001281,25,中華東路二段101號,701台灣台南市東區中華東路二段101號,22.9862202,120.2334894
9001282,25,東門路二段369號,701台灣台南市東區東門路二段369號,22.9824418,120.2280808
9001283,31,中正路三段58號,717台灣台南市仁德區中正路三段58號,22.9733292,120.2526205
9001284,36,216號 南化加油站旁,716台灣台南市南化區216號 南化加油站旁,23.043469,120.4786545
9001285,3,健康路一段48號1樓,700台灣台南市中西區健康路一段48號1樓,22.9814155,120.2105242
9001286,36,18之1號,716台灣台南市南化區18之1號,23.0217657,120.4736711
9001287,25,勝利路12巷61號,701台灣台南市東區勝利路12巷61號,22.989968,120.219059
9001288,25,裕忠路65號,701台灣台南市東區裕忠路65號,22.9872876,120.2419125
9001289,1,大同路二段162號,702台灣台南市南區大同路二段162號,22.9781879,120.2131587
9001290,3,"No. 1號 700, 青年路","No. 1號 700, 青年路中西區台南市台灣",22.992644,120.2056705
9001291,36,10號,台灣台南市南化區10號,23.0280902,120.4748254
9001292,29,進學路22號,741台灣台南市善化區進學路22號,23.1329844,120.2907186
9001293,29,進學路17號,741台灣台南市善化區進學路17號,23.1334052,120.2900175
9001294,29,民權路90號,741台灣台南市善化區民權路90號,23.1319759,120.302196
9001295,29,光明路76、78號,741台灣台南市善化區光明路76、78號,23.130411,120.2943476
9001296,29,中華路170號,74158台灣台南市善化區中華路170號,23.1328407,120.2895783
9001297,29,中山路45號,741台灣台南市善化區中山路45號,23.1332186,120.3046585
9001298,29,文昌路8-7號,741台灣台南市善化區文昌路8-7號,23.1298644,120.2928592
9001299,29,青年路190號,741台灣台南市善化區青年路190號,23.1309812,120.2953696
9001300,29,文昌路12號,741台灣台南市善化區文昌路12號,23.1298666,120.2927439
9001301,29,成功路145號,741台灣台南市善化區成功路145號,23.1281561,120.3144031
9001302,29,號,741台灣台南市善化區號,23.1532623,120.3019575
9001303,29,中山路231-6號2樓,741台灣台南市善化區中山路231-6號2樓,23.132188,120.2980462
9001304,29,進學路12號,741台灣台南市善化區進學路12號,23.1327604,120.2911031
9001305,33,歸仁大道101號1F,711010台灣台南市歸仁區歸仁大道101號1F,22.9249278,120.2881107
9001306,33,高發二路353號,711台灣台南市歸仁區高發二路353號,22.92779,120.2894213
9001307,33,歸仁大道101號1樓,711台灣台南市歸仁區歸仁大道101號1樓,22.9246647,120.2882211
9001308,33,長榮路一段226號,71150台灣台南市歸仁區長榮路一段226號,22.9104435,120.2694519
9001309,33,歸仁大道101號3樓,711台灣台南市歸仁區歸仁大道101號3樓,22.9259005,120.287612
9001310,33,中正南路三段165號,71150台灣台南市歸仁區中正南路三段165號,22.9132224,120.2710279
9001311,33,歸仁大道101號2樓,711台灣台南市歸仁區歸仁大道101號2樓,22.9255833,120.2875018
9001312,33,中正南路三段326號,711台灣台南市歸仁區中正南路三段326號,22.9107732,120.2697423
9001313,33,歸仁大道101號1樓,711台灣台南市歸仁區歸仁大道101號1樓,22.9262016,120.2867317
9001314,14,新生北路710號,721台灣台南市麻豆區新生北路710號,23.1897636,120.2515777
9001315,29,永福路126號,741台灣台南市善化區永福路126號,23.1296851,120.2900595
9001316,14,南勢69-10號,721台灣台南市麻豆區南勢69-10號,23.1839301,120.2641702
9001317,4,號1F,722台灣台南市佳里區號1F,23.1662533,120.1954634
9001318,14,南勢里38-6,721台灣台南市麻豆區南勢里38-6,23.1837314,120.2618929
9001319,14,民族路4之3號,721台灣台南市麻豆區民族路4之3號,23.1831066,120.249623
9001320,29,永安路12號,74158台灣台南市善化區永安路12號,23.1273967,120.288666
9001321,29,光復路236號,741台灣台南市善化區光復路236號,23.1275053,120.2889441
9001322,14,"之4 No. 32, No. 32-4號自由路","之4 No. 32, No. 32-4號自由路麻豆區台南市台灣 721",23.1843197,120.2443078
9001323,14,自由路23-6號,721台灣台南市麻豆區自由路23-6號,23.1826272,120.2441388
9001324,29,大信路38號,741台灣台南市善化區大信路38號,23.129478,120.2926454
9001325,29,大成路355號,741台灣台南市善化區大成路355號,23.1294426,120.2968061
9001326,29,中山路138號,741台灣台南市善化區中山路138號,23.1329707,120.3018098
9001327,29,中正路382-8號,741台灣台南市善化區中正路382-8號,23.128747,120.2940501
9001328,29,建國路145號,741台灣台南市善化區建國路145號,23.1312108,120.2965554
9001329,29,大成路170號,74154台灣台南市善化區大成路170號,23.1303406,120.3013907
9001330,29,,741台灣台南市善化區,23.1535095,120.3020726
9001331,29,興華路313號1樓,741台灣台南市善化區興華路313號1樓,23.1267557,120.2946559
9001332,29,成功新村65號,741台灣台南市善化區成功新村65號,23.1285178,120.3194336
9001333,29,中山路245號,741台灣台南市善化區中山路245號,23.1321343,120.2973083
9001334,29,中正路440號,741台灣台南市善化區中正路440號,23.1302948,120.2939009
9001335,29,民權路98-1號,741台灣台南市善化區民權路98-1號,23.1321971,120.301867
9001336,29,大成路331號,741台灣台南市善化區大成路331號,23.1295193,120.2975653
9001337,29,忠孝路38號,741台灣台南市善化區忠孝路38號,23.1318516,120.3032954
9001338,29,民權路248號,741台灣台南市善化區民權路248號,23.1312865,120.2974472
9001339,29,中山路191號,741台灣台南市善化區中山路191號,23.1325449,120.3000717
9001340,29,光復路33號,741台灣台南市善化區光復路33號,23.1286738,120.2932595
9001341,29,中山路247號,741台灣台南市善化區中山路247號,23.1321466,120.297299
9001342,29,光明路17號,74153台灣台南市善化區光明路17號,23.1314362,120.2959079
9001343,33,歸仁大道101號靠近南門1F,711台灣台南市歸仁區歸仁大道101號靠近南門1F,22.9241484,120.2875649
9001344,33,中正南路三段321號,711台灣台南市歸仁區中正南路三段321號,22.9107571,120.2699138
9001345,33,歸仁大道101號1F,711台灣台南市歸仁區歸仁大道101號1F,22.9247932,120.2881619
9001346,33,歸仁大道101號1樓,711台灣台南市歸仁區歸仁大道101號1樓,22.9253027,120.2879343
9001347,33,歸仁大道101號2F,711台灣台南市歸仁區歸仁大道101號2F,22.925118,120.2875431
9001348,33,長榮路一段233號,711台灣台南市歸仁區長榮路一段233號,22.9105267,120.2701894
9001349,33,中正南路三段193號,711台灣台南市歸仁區中正南路三段193號,22.9128608,120.2708554
9001350,33,長榮路一段207號,711台灣台南市歸仁區長榮路一段207號,22.9106374,120.2695268
9001351,33,歸仁大道101號,711台灣台南市歸仁區歸仁大道101號,22.926167,120.2869139
9001352,33,中正南路三段315號,711010台灣台南市歸仁區中正南路三段315號,22.9108858,120.2699496
9001353,33,歸仁大道101號1樓。,711台灣台南市歸仁區歸仁大道101號1樓。,22.9248251,120.2869852
9001354,14,民生路19-2號,721台灣台南市麻豆區民生路19-2號,23.1828936,120.2537205
9001355,14,中山路80號,721台灣台南市麻豆區中山路80號,23.183846,120.245807
9001356,14,民權路10-19號,721台灣台南市麻豆區民權路10-19號,23.1822204,120.2514114
9001357,6,,745台灣台南市安定區,23.1190379,120.2362288
9001358,14,中興街5號,721台灣台南市麻豆區中興街5號,23.1818657,120.2472229
9001359,14,民族路6號,721台灣台南市麻豆區民族路6號,23.1827152,120.2495742
9001360,14,中山路133號,721台灣台南市麻豆區中山路133號,23.183524,120.2450588
9001361,14,仁愛路17-3號,721台灣台南市麻豆區仁愛路17-3號,23.1829531,120.2463118
9001362,29,三民路43-1號,741台灣台南市善化區三民路43-1號,23.1308427,120.2879652
9001363,29,民生路429號,741006台灣台南市善化區民生路429號,23.129777,120.2952195
9001364,29,中正路382-1號,741台灣台南市善化區中正路382-1號,23.1284559,120.2941168
9001365,29,民權路126號的對面,741台灣台南市善化區民權路126號的對面,23.1316724,120.3012016
9001366,29,中山路46號,741台灣台南市善化區中山路46號,23.1334767,120.3051152
9001367,29,忠孝路66號對面號,741台灣台南市善化區忠孝路66號對面號,23.1324618,120.302976
9001368,29,中興路198號,741台灣台南市善化區中興路198號,23.1319138,120.2888378
9001369,29,中山路143之14號,741台灣台南市善化區中山路143之14號,23.1326312,120.3006283
9001370,29,中山路319號,741台灣台南市善化區中山路319號,23.1320192,120.2948695
9001371,29,大成路290號,741台灣台南市善化區大成路290號,23.1299444,120.2983917
9001372,29,成功路252號,741台灣台南市善化區成功路252號,23.1301744,120.3090423
9001373,29,中山路67號號,741台灣台南市善化區中山路67號號,23.1330269,120.303802
9001374,29,101之5號,74177台灣台南市善化區101之5號,23.1537883,120.3026798
9001375,29,大信路22-1號,74191台灣台南市善化區大信路22-1號,23.1305174,120.2922607
9001376,29,168號,741008台灣台南市善化區168號,23.1539762,120.3042125
9001377,29,民生路359號,741台灣台南市善化區民生路359號,23.1302645,120.2973899
9001378,29,,741台灣台南市善化區,23.149416,120.332511
9001379,33,歸仁大道101號3F 櫃位編號30400,711台灣台南市歸仁區歸仁大道101號3F 櫃位編號30400,22.9261666,120.2869136
9001380,29,中山路143-13號,741台灣台南市善化區中山路143-13號,23.132637,120.300761
9001381,33,長榮路一段10-386號,711台灣台南市歸仁區長榮路一段10-386號,22.9099203,120.2723834
9001382,33,歸仁大道101號1樓,711台灣台南市歸仁區歸仁大道101號1樓,22.9246606,120.2882294
9001383,33,歸仁大道101號2樓,711台灣台南市歸仁區歸仁大道101號2樓,22.9261679,120.2869144
9001384,33,歸仁大道101號3F,711台灣台南市歸仁區歸仁大道101號3F,22.9261605,120.286913
9001385,33,長榮路一段711號268-2號,711台灣台南市歸仁區長榮路一段711號268-2號,22.9099168,120.272232
9001386,33,中正南路三段193號,711台灣台南市歸仁區中正南路三段193號,22.9127583,120.2708451
9001387,33,長榮路一段176之1號,711台灣台南市歸仁區長榮路一段176之1號,22.9103478,120.2688838
9001388,14,民生路12-2號,721台灣台南市麻豆區民生路12-2號,23.1827064,120.2535549
9001389,7,新興街15巷9號,723台灣台南市西港區新興街15巷9號,23.1195936,120.2006203
9001390,14,麻佳路一段326號,721台灣台南市麻豆區麻佳路一段326號,23.1815195,120.2333913
9001391,7,新興街15巷11號,723台灣台南市西港區新興街15巷11號,23.1195789,120.200591
9001392,14,中山路126號,721台灣台南市麻豆區中山路126號,23.1837239,120.2442009
9001393,14,麻佳路二段201號,721台灣台南市麻豆區麻佳路二段201號,23.1769974,120.220111
9001394,7,後營市場,723台灣台南市西港區後營市場,23.1406513,120.2167834
9001395,7,中山路322號,723台灣台南市西港區中山路322號,23.1214155,120.2034224
9001396,7,慶安路171巷66號,723台灣台南市西港區慶安路171巷66號,23.119552,120.1988074
9001397,6,台南市安定區蘇林里蘇厝206號,台灣台南市安定區蘇林里蘇厝206號,23.1300928,120.2508497
9001398,29,光復路540號,741台灣台南市善化區光復路540號,23.1304025,120.2851579
9001399,7,文化路6號,723台灣台南市西港區文化路6號,23.1229113,120.2039763
9001400,7,723,723台灣台南市西港區723,23.1228863,120.2041885
9001401,14,176縣道,721台灣台南市麻豆區176縣道,23.1804016,120.2320259
9001402,29,民權路260號,741台灣台南市善化區民權路260號,23.1312261,120.297233
